[[{'duration': 6.32, 'start': 1.12, 'text': '자, 10주차 이제 최적화 부분 한번'},
  {'duration': 4.479, 'start': 5.16, 'text': '미션 같이 한번 진행해 보도록'},
  {'duration': 5.239, 'start': 733.6, 'text': '지워 줄 거고요.음'},
  {'duration': 4.761, 'start': 736.399, 'text': '트루까지 맞고 자이 부분 일단 지워'},
  {'duration': 3.161, 'start': 738.839, 'text': '줄게요. 지워 주고요. 그냥 직접'},
  {'duration': 4.2, 'start': 741.16, 'text': '적어'},
  {'duration': 5.76, 'start': 742.0, 'text': '보겠습니다. 자, 콘스트'},
  {'duration': 5.64, 'start': 745.36, 'text': '리스폰스는 어웨이트 엑슈스'},
  {'duration': 7.36, 'start': 747.76, 'text': '클라이언트에 자겟 하고 URL 이렇게'},
  {'duration': 7.199, 'start': 751.0, 'text': '받은 다음에 자 여기서 저희가 점점점'},
  {'duration': 4.719, 'start': 755.12, 'text': '옵션스 이렇게 해 가지고 옵션스들을'},
  {'duration': 4.481, 'start': 758.199, 'text': '그대로 어차피 두 번째 자리니까'},
  {'duration': 4.8, 'start': 759.839, 'text': '그대로 넣어도 타입 에러가 발생하지는'},
  {'duration': 3.959, 'start': 762.68, 'text': '않죠. 그래서 저희가 이거 같은'},
  {'duration': 3.961, 'start': 764.639, 'text': '경우는 구조 분해할 당어 엑시어스'},
  {'duration': 4.161, 'start': 766.639, 'text': '같은 경우는 규격이 리스폰스다'},
  {'duration': 4.359, 'start': 768.6, 'text': '데이터에 다 들어오니까 구조분해'},
  {'duration': 4.12, 'start': 770.8, 'text': '할당으로 데이터를 넣어 줄 거고요.'},
  {'duration': 3.921, 'start': 772.959, 'text': '그리고 셋 데이터에는 저희가 그대로'},
  {'duration': 4.039, 'start': 774.92, 'text': '데이터라는 값을 넣어 주도록'},
  {'duration': 4.68, 'start': 776.88, 'text': '하겠습니다. 자, 여기까지는 어렵지'},
  {'duration': 4.56, 'start': 778.959, 'text': '않죠? 그리고 세치 데이터 해야 하고'},
  {'duration': 3.88, 'start': 781.56, 'text': '여기서 지금 컴플레인을 하죠. 옵션'},
  {'duration': 4.041, 'start': 783.519, 'text': 'ur을 넣어 줘야 한다. 근데 이렇게'},
  {'duration': 4.28, 'start': 785.44, 'text': '하는데 일단은 지금 한번 개무시를'},
  {'duration': 4.279, 'start': 787.56, 'text': '하고 한번 해 보겠습니다. 자,'},
  {'duration': 4.04, 'start': 789.72, 'text': '그래서 익스포트, 디폴트, 유즈 세치'},
  {'duration': 4.321, 'start': 791.839, 'text': '이렇게 한번 해 줄 거고요. 자,'},
  {'duration': 4.96, 'start': 793.76, 'text': '그다음에 홈페이지에가 가지고 이제'},
  {'duration': 7.039, 'start': 796.16, 'text': '저희는 얘를 이제 활용하면 되겠죠?'},
  {'duration': 6.84, 'start': 798.72, 'text': '자, 이렇게 활용을 해 줄 거고요.'},
  {'duration': 5.2, 'start': 803.199, 'text': '자, 유즈 색치를 할'},
  {'duration': 5.079, 'start': 805.56, 'text': '건데 이렇게 유즈 패치를 할 건데'},
  {'duration': 4.081, 'start': 808.399, 'text': '자, 여기 두 번째 타입 자리가'},
  {'duration': 4.401, 'start': 810.639, 'text': '들어가야겠죠? 자, 타입자리를 저희가'},
  {'duration': 4.64, 'start': 812.48, 'text': '어떻게 돌 거냐? 음, 이거 한번'},
  {'duration': 4.4, 'start': 815.04, 'text': '실행을 시켜 볼게요. 그럼 당연히'},
  {'duration': 4.92, 'start': 817.12, 'text': '데이터가 검색어가 없으니까 데이터가'},
  {'duration': 4.519, 'start': 819.44, 'text': '안 나오니까 저희는 여기다 코난이라는'},
  {'duration': 3.72, 'start': 822.04, 'text': '데이터를 한번 넣어 볼게요. 그러면은'},
  {'duration': 3.801, 'start': 823.959, 'text': '이런 식으로 지금 데이터가 잘 나오는'},
  {'duration': 4.8, 'start': 825.76, 'text': '거를 확인할 수 있어요. 자,'},
  {'duration': 5.28, 'start': 827.76, 'text': '그러면은 이거를 조금 이렇게 보면서'},
  {'duration': 4.12, 'start': 830.56, 'text': '한번 타입을 한번 정의를 해 볼게요.'},
  {'duration': 3.359, 'start': 833.04, 'text': '자, 페이지 레줄체 있고요. 밑에'},
  {'duration': 3.68, 'start': 834.68, 'text': '내려가면은'},
  {'duration': 4.0, 'start': 836.399, 'text': '토탈 페이지랑 토탈 레줄츠까지 있죠?'},
  {'duration': 3.279, 'start': 838.36, 'text': '언더바 형태로.'},
  {'duration': 4.281, 'start': 840.399, 'text': '자, 한번'},
  {'duration': 4.76, 'start': 841.639, 'text': '여기서 이제 여러분들 이거 질리기'},
  {'duration': 3.48, 'start': 844.68, 'text': '잘할 수 있죠? 자,'},
  {'duration': 4.161, 'start': 846.399, 'text': '타이스무비.ts 하나 만들어 줄'},
  {'duration': 3.599, 'start': 848.16, 'text': '거고요. 자, 그러면은 여기서 저희가'},
  {'duration': 4.16, 'start': 850.56, 'text': '어떻게 만들'},
  {'duration': 5.241, 'start': 851.759, 'text': '거냐? 일단은 전체적인 리스폰스'},
  {'duration': 5.039, 'start': 854.72, 'text': '규격은 어떻게 들어가는 거 같냐면'},
  {'duration': 4.68, 'start': 857.0, 'text': '일단이 무비 규격부터 한번 이렇게'},
  {'duration': 5.121, 'start': 859.759, 'text': '복사해서 한번 해 볼게요. 자,'},
  {'duration': 6.159, 'start': 861.68, 'text': '익스퍼트 타임 무비 이렇게 해 주신'},
  {'duration': 5.72, 'start': 864.88, 'text': '다음에는 무비인가요? 자, 이렇게'},
  {'duration': 6.041, 'start': 867.839, 'text': '한번 해 주신 다음에 얘 줄게요.'},
  {'duration': 7.32, 'start': 870.6, 'text': '그다음에 여기는 분리 자리고요.'},
  {'duration': 6.6, 'start': 873.88, 'text': '그리고 백드랍 패스 널이니까 얘는'},
  {'duration': 5.08, 'start': 877.92, 'text': '스트링이 들어오죠. 밑에 보니까 여기'},
  {'duration': 4.479, 'start': 880.48, 'text': '스트링 또는 널이긴 한데 이렇게 한번'},
  {'duration': 4.56, 'start': 883.0, 'text': '해 볼게요. 스트링 또는 널. 자,'},
  {'duration': 4.841, 'start': 884.959, 'text': '정르 아이디스 같은 경우는 넘버의'},
  {'duration': 5.199, 'start': 887.56, 'text': '배열이죠. 자, 넘버의 배열이'},
  {'duration': 6.32, 'start': 889.8, 'text': '들어가고 아이디 넘버. 자,'},
  {'duration': 6.041, 'start': 892.759, 'text': '오리지널이 부분은 스트링. 그리고'},
  {'duration': 6.639, 'start': 896.12, 'text': '여기도'},
  {'duration': 7.399, 'start': 898.8, 'text': '스트링. 그다음에 여기도'},
  {'duration': 5.961, 'start': 902.759, 'text': '스트링. 커서를 쓰면 알아서 잘 해'},
  {'duration': 5.2, 'start': 906.199, 'text': '주는데 너무 커서에 의존하면 안'},
  {'duration': 5.679, 'start': 908.72, 'text': '되니까. 이렇게 한번 넘버. 자,'},
  {'duration': 3.0, 'start': 911.399, 'text': '그리고'},
  {'duration': 5.239, 'start': 915.16, 'text': '스트링. 그리고 여기도 일단은'},
  {'duration': 5.44, 'start': 917.959, 'text': '스트링이죠. 여기는 스트링. 여기도'},
  {'duration': 3.0, 'start': 920.399, 'text': '스트링.'},
  {'duration': 4.12, 'start': 925.519, 'text': '자, 그다음에 버트 every리지'},
  {'duration': 4.08, 'start': 927.199, 'text': '버트 카운트 둘 다 넘버 이렇게 한번'},
  {'duration': 4.041, 'start': 929.639, 'text': '해 줄게요. 자, 그다음에 저희가'},
  {'duration': 5.761, 'start': 931.279, 'text': '리스폰스 오는 형태는 익스포트 타임'},
  {'duration': 5.839, 'start': 933.68, 'text': '무비 리스폰스 이렇게 하는데 얘는'},
  {'duration': 4.68, 'start': 937.04, 'text': '이제 페이지가 넘버였고요. 아까'},
  {'duration': 5.521, 'start': 939.519, 'text': '보니까 레제츠가 이제 무비의 배열'},
  {'duration': 6.16, 'start': 941.72, 'text': '형태고 토탈 페이지스가 넘버 그리고'},
  {'duration': 4.76, 'start': 945.04, 'text': '토탈 레제츠가 넘버 이렇게 들어오고'},
  {'duration': 4.12, 'start': 947.88, 'text': '있습니다. 자, 얘는 무한 스크롤'},
  {'duration': 4.68, 'start': 949.8, 'text': '형태가 아닌 거 같아요. 페이지에'},
  {'duration': 5.0, 'start': 952.0, 'text': '따라서 1 2 3 4 이렇게 나오니까'},
  {'duration': 4.68, 'start': 954.48, 'text': '자 그러면은 이제 유즈 패치를가 아'},
  {'duration': 4.48, 'start': 957.0, 'text': '유즈 패치를 가는게 아니라 홈페이지에'},
  {'duration': 5.919, 'start': 959.16, 'text': '가셔 가지고이 유즈 패치 일단은'},
  {'duration': 6.32, 'start': 961.48, 'text': '임포트했고요. 자 여기'},
  {'duration': 5.68, 'start': 965.079, 'text': '들어가면은음 무비 리스폰스 이렇게'},
  {'duration': 5.12, 'start': 967.8, 'text': '넣어 주시면은 될 것 같아요. 그래서'},
  {'duration': 4.52, 'start': 970.759, 'text': '여기에 지금 두 번째 자리에 옵션을'},
  {'duration': 4.24, 'start': 972.92, 'text': '넣어야 하는데 어 프로바이디드 되지'},
  {'duration': 4.201, 'start': 975.279, 'text': '않았다라고 돼 있으니까 저희가 얘를'},
  {'duration': 4.8, 'start': 977.16, 'text': '필수로 넣었죠. 옵션스는 없어도'},
  {'duration': 4.279, 'start': 979.48, 'text': '된다. 이렇게 한번 해 볼게요. 자,'},
  {'duration': 4.4, 'start': 981.96, 'text': '[음악]'},
  {'duration': 4.401, 'start': 983.759, 'text': '그러면은 여기에이 데이터랑 에러랑'},
  {'duration': 5.2, 'start': 986.36, 'text': '이즈로딩을 안 써서 그런 거 같고'},
  {'duration': 4.88, 'start': 988.16, 'text': '지금 보시면은이 검색어 같은 경우는'},
  {'duration': 3.639, 'start': 991.56, 'text': '좀'},
  {'duration': 5.039, 'start': 993.04, 'text': '잘못됐죠. 서치의'},
  {'duration': 5.521, 'start': 995.199, 'text': '무비죠. 그러면은 여기도 슬래시'},
  {'duration': 4.56, 'start': 998.079, 'text': '서치의 무비 이렇게 할 거고요. 어,'},
  {'duration': 3.76, 'start': 1000.72, 'text': '두 번째 자리 쓰 써 보겠습니다.'},
  {'duration': 4.961, 'start': 1002.639, 'text': '왜냐면 저희가 파람스를 넣어야겠죠?'},
  {'duration': 6.599, 'start': 1004.48, 'text': '파람스에 저희가 쿼리 뭐 어벤져스'},
  {'duration': 5.96, 'start': 1007.6, 'text': '추천해 주니까 어벤져스 한번 넣어'},
  {'duration': 5.0, 'start': 1011.079, 'text': '보고요. 자, 이렇게 한번 넣어'},
  {'duration': 4.079, 'start': 1013.56, 'text': '가지고 한번 조회를 해 보겠습니다.'},
  {'duration': 4.44, 'start': 1016.079, 'text': '뭐 인클루드 어디트까지 한번 같이 해'},
  {'duration': 6.641, 'start': 1017.639, 'text': '볼게요. 인클루드'},
  {'duration': 6.241, 'start': 1020.519, 'text': '어ul트 for스 그다음에'},
  {'duration': 5.2, 'start': 1024.28, 'text': '랭이지는 Kokr 이렇게까지 한번 해'},
  {'duration': 5.24, 'start': 1026.76, 'text': '보겠습니다. 자, 컨솔로그 데이터'},
  {'duration': 5.12, 'start': 1029.48, 'text': '한번 이렇게 넣어 보면은 자,'},
  {'duration': 5.28, 'start': 1032.0, 'text': '인스펙트 한번 가신 다음에 콘솔 한번'},
  {'duration': 5.56, 'start': 1034.6, 'text': '켜시면은 자, 여기에 지금 데이터들'},
  {'duration': 4.639, 'start': 1037.28, 'text': '잘 받아오는 거 확인할 수 있습니다.'},
  {'duration': 4.0, 'start': 1040.16, 'text': '타입도'},
  {'duration': 5.0, 'start': 1041.919, 'text': '데이터.레트 이렇게 해서 뭐 맵'},
  {'duration': 4.96, 'start': 1044.16, 'text': '이렇게 돌려서 무비에 뭐 무비점타이틀'},
  {'duration': 4.201, 'start': 1046.919, 'text': '뭐 이런 식으로 하면은 잘 나오죠.'},
  {'duration': 3.6, 'start': 1049.12, 'text': '이렇게 저희가 확인할 수 있다라는'},
  {'duration': 3.799, 'start': 1051.12, 'text': '거를 조금 여러분들이 아셨으면'},
  {'duration': 3.36, 'start': 1052.72, 'text': '좋겠고. 자, 그러면은 저희가'},
  {'duration': 3.521, 'start': 1054.919, 'text': '여기까지'},
  {'duration': 5.8, 'start': 1056.08, 'text': '했으니까 자, 일단은 데이터를 잘'},
  {'duration': 5.56, 'start': 1058.44, 'text': '받아왔어요. 그래서 저희가 여기에'},
  {'duration': 5.2, 'start': 1061.88, 'text': '일단은 어떤 거를 조금 만들어 볼'},
  {'duration': 4.6, 'start': 1064.0, 'text': '거냐? 얘를 일단은 저희는 클래스'},
  {'duration': 2.52, 'start': 1067.08, 'text': '네임 해 가지고 컨테이너로 일단'},
  {'duration': 3.8, 'start': 1068.6, 'text': '감싸할'},
  {'duration': 4.64, 'start': 1069.6, 'text': '거고요. 그다음에 여기 안에 이제'},
  {'duration': 3.88, 'start': 1072.4, 'text': '저희가 두 가지를 만들 거예요. 자,'},
  {'duration': 5.12, 'start': 1074.24, 'text': '어떤 거를 만들 거냐? 일단은'},
  {'duration': 3.08, 'start': 1076.28, 'text': '컴퍼넌츠 하나가'},
  {'duration': 6.04, 'start': 1080.36, 'text': '가지고'},
  {'duration': 7.36, 'start': 1083.12, 'text': '컴퍼넌츠고 소스 안에 자 컴포넌츠'},
  {'duration': 7.04, 'start': 1086.4, 'text': '하나 만들어서 자 여기다 저희가'},
  {'duration': 4.16, 'start': 1090.48, 'text': '무비필터.tsx 만들 거고요. 그리고'},
  {'duration': 3.88, 'start': 1093.44, 'text': '또 다른 거'},
  {'duration': 5.2, 'start': 1094.64, 'text': '하나는 무비리ist트.tx tsx'},
  {'duration': 4.96, 'start': 1097.32, 'text': '하나 만들 겁니다. 자, 무비'},
  {'duration': 5.88, 'start': 1099.84, 'text': '리스트부터 한번 만들어 볼게요. 자,'},
  {'duration': 6.279, 'start': 1102.28, 'text': '익포트 디폴트 펑션 무비리스트.'},
  {'duration': 4.4, 'start': 1105.72, 'text': '자, 화살표 함수로 만들어 줄게요.'},
  {'duration': 3.881, 'start': 1108.559, 'text': '자, 이렇게 해 가지고 무비 리스트로'},
  {'duration': 4.88, 'start': 1110.12, 'text': '만들어 주고요. 자, 그러면은이 무비'},
  {'duration': 4.719, 'start': 1112.44, 'text': '리스트 같은 경우는 인터페이스 무비'},
  {'duration': 3.799, 'start': 1115.0, 'text': '리스트 프롭스 이렇게 해 가지고 자,'},
  {'duration': 4.441, 'start': 1117.159, 'text': '얘 같은 경우는 무비스를 받을'},
  {'duration': 6.161, 'start': 1118.799, 'text': '거예요. 그러면은 얘는 무비스 같은'},
  {'duration': 4.6, 'start': 1121.6, 'text': '경우는 저희가이 무비스를 익스포트를'},
  {'duration': 4.079, 'start': 1124.96, 'text': '안 해 준'},
  {'duration': 5.16, 'start': 1126.2, 'text': '거가요? 아, 무비라고 돼 있네요.'},
  {'duration': 4.561, 'start': 1129.039, 'text': '그러면은 여기서 저희가 무비 이렇게'},
  {'duration': 4.24, 'start': 1131.36, 'text': '해 가지고 배열 형태로 들어올'},
  {'duration': 5.0, 'start': 1133.6, 'text': '거고요. 자, 그러면은 여기 같은'},
  {'duration': 5.88, 'start': 1135.6, 'text': '경우는 저희가 무비리스트 프스 이렇게'},
  {'duration': 5.48, 'start': 1138.6, 'text': '해 준 다음에 자, 여기다 무비스'},
  {'duration': 5.52, 'start': 1141.48, 'text': '받아 줄 수 있겠죠? 자, 이렇게 해'},
  {'duration': 6.88, 'start': 1144.08, 'text': '주시고 그러면은 저희가 얘를 한번'},
  {'duration': 6.36, 'start': 1147.0, 'text': '연결을 해 볼게요. 자, 무비'},
  {'duration': 5.04, 'start': 1150.96, 'text': '리스트 이렇게 할 거고요. 자,'},
  {'duration': 4.84, 'start': 1153.36, 'text': '무비스 같은 경우는 자, 데이터의'},
  {'duration': 4.48, 'start': 1156.0, 'text': '레츠 이렇게 하는데 자, 여기 같은'},
  {'duration': 4.719, 'start': 1158.2, 'text': '경우는 일단은 언디파인드가 올 수'},
  {'duration': 4.64, 'start': 1160.48, 'text': '있기 때문에 이렇게 빈베열 없을'},
  {'duration': 4.841, 'start': 1162.919, 'text': '경우에는 이렇게 빈베열로 처리하면은'},
  {'duration': 4.28, 'start': 1165.12, 'text': '매핑할 때 에러가 뜨진 않겠죠? 자,'},
  {'duration': 3.36, 'start': 1167.76, 'text': '이렇게 해 준 다음에 뭐 여기 팬딩'},
  {'duration': 3.279, 'start': 1169.4, 'text': '활용하셔도 돼요. 로딩하고 팬딩'},
  {'duration': 3.799, 'start': 1171.12, 'text': '차이는 여러분들이 더 잘 아실'},
  {'duration': 4.561, 'start': 1172.679, 'text': '거니까. 자, 이렇게 해 주시고.'},
  {'duration': 4.921, 'start': 1174.919, 'text': '자, 그러면은 여기 같은 경우에는'},
  {'duration': 2.6, 'start': 1177.24, 'text': '이제 이즈'},
  {'duration': 6.599, 'start': 1179.96, 'text': '로딩 일 때는 저희가 디브 이렇게'},
  {'duration': 5.44, 'start': 1183.76, 'text': '해서로 어 로딩 중입니다. 이렇게'},
  {'duration': 6.561, 'start': 1186.559, 'text': '한번 해 줄 거고요. 그리고 여기서는'},
  {'duration': 6.64, 'start': 1189.2, 'text': '저희가 무비 리스트 이렇게 얘를 보여'},
  {'duration': 4.799, 'start': 1193.12, 'text': '주도록 하겠습니다.'},
  {'duration': 5.719, 'start': 1195.84, 'text': '그리고'},
  {'duration': 5.401, 'start': 1197.919, 'text': '이렇게 아이고. 자, 이렇게 해주면'},
  {'duration': 4.561, 'start': 1201.559, 'text': '상관없죠.'},
  {'duration': 5.92, 'start': 1203.32, 'text': '그러면은 잘 되는 거 확인할 수'},
  {'duration': 5.96, 'start': 1206.12, 'text': '있습니다. 자, 이렇게 하고 만약에'},
  {'duration': 6.2, 'start': 1209.24, 'text': '에러가 나온 경우에는'},
  {'duration': 5.04, 'start': 1212.08, 'text': '리턴디브 자, 에러의 메스 에러'},
  {'duration': 4.239, 'start': 1215.44, 'text': '이렇게 띄어 줘도 되겠죠? 자,'},
  {'duration': 4.28, 'start': 1217.12, 'text': '이렇게 한번 해 보겠습니다. 그리고'},
  {'duration': 4.401, 'start': 1219.679, 'text': '그 위에 이제 영화 필터도 하나'},
  {'duration': 5.639, 'start': 1221.4, 'text': '만들어 줘야 하는데 아,'},
  {'duration': 5.44, 'start': 1224.08, 'text': '펑션 자, 이렇게 해서 일단 무비'},
  {'duration': 4.561, 'start': 1227.039, 'text': '필터 이렇게 하나 만들어 줄게요.'},
  {'duration': 3.96, 'start': 1229.52, 'text': '그다음에 자, 여기 같은 경우는'},
  {'duration': 3.64, 'start': 1231.6, 'text': '일단은 위에 무비 필터가 하나 있으면'},
  {'duration': 4.0, 'start': 1233.48, 'text': '좋겠죠? 자, 이런 식으로 하나 해'},
  {'duration': 4.679, 'start': 1235.24, 'text': '가지고 새로 고침하면은 자, 지금'},
  {'duration': 4.439, 'start': 1237.48, 'text': '보시면은 일단은 무비 필터까지 잘'},
  {'duration': 4.0, 'start': 1239.919, 'text': '나와 있어요. 자, 그럼 무비'},
  {'duration': 6.321, 'start': 1241.919, 'text': '리스트부터 한번 조금 꾸며 볼게요.'},
  {'duration': 8.681, 'start': 1243.919, 'text': '자, 무비 리스트 저희가 어떻게 할'},
  {'duration': 4.36, 'start': 1248.24, 'text': '거냐면요. 어,'},
  {'duration': 5.68, 'start': 1255.64, 'text': '일단은'},
  {'duration': 6.2, 'start': 1258.32, 'text': '여기서 어떻게 처리하는게 조금 좋을지'},
  {'duration': 3.2, 'start': 1261.32, 'text': '한번 생각을 해'},
  {'duration': 4.52, 'start': 1265.48, 'text': '보겠습니다. 저희가 위에서 로딩'},
  {'duration': 4.559, 'start': 1267.72, 'text': '처리를 해 줬기 때문에 여기서는'},
  {'duration': 5.159, 'start': 1270.0, 'text': '그러면은 조금 한 가지 예외 처리만'},
  {'duration': 7.121, 'start': 1272.279, 'text': '좀 하면 될 거 같기는 하거든요.'},
  {'duration': 8.281, 'start': 1275.159, 'text': '그래서 여기서 자 if 자 무비스점'},
  {'duration': 7.56, 'start': 1279.4, 'text': '랭스가 만약에 0인 경우에 그러면은'},
  {'duration': 5.599, 'start': 1283.44, 'text': '리턴 디브 이렇게 한 다음에 약간의'},
  {'duration': 6.68, 'start': 1286.96, 'text': '조금 스타일링만 좀 줘 볼게요.'},
  {'duration': 9.361, 'start': 1289.039, 'text': '플렉스 H60 어 일단은 P태그 하나'},
  {'duration': 9.24, 'start': 1293.64, 'text': '해 가지고 그래서 클래스네임'},
  {'duration': 7.24, 'start': 1298.4, 'text': '텍스트 볼드 텍스트 크레이 500'},
  {'duration': 4.88, 'start': 1302.88, 'text': '검색 결과가 없습니다. 이렇게 하는데'},
  {'duration': 4.44, 'start': 1305.64, 'text': '폰트 볼드가 조금 낫겠네요. 텍스트'},
  {'duration': 4.799, 'start': 1307.76, 'text': '볼드가 아닌 거 같아요. 폰트 볼드'},
  {'duration': 5.76, 'start': 1310.08, 'text': '맞죠? 이렇게'},
  {'duration': 3.281, 'start': 1312.559, 'text': '그러면은 이렇게'},
  {'duration': 4.76, 'start': 1318.96, 'text': '하면은 그래서 저희가 지금 0이 아닌'},
  {'duration': 4.64, 'start': 1321.88, 'text': '경우를 한번 보면은 이렇게 검색'},
  {'duration': 5.28, 'start': 1323.72, 'text': '결과가 없다고 뜨는데 약간의 스타일링'},
  {'duration': 5.32, 'start': 1326.52, 'text': '좀만 해 주면은 그냥 가운데 정렬만'},
  {'duration': 5.2, 'start': 1329.0, 'text': '해 주면 될 거 같아요. 자, 이렇게'},
  {'duration': 4.4, 'start': 1331.84, 'text': '검색 결과가 없다고 뜨고요. 저희는'},
  {'duration': 5.2, 'start': 1334.2, 'text': '있기 때문에 일단은 이렇게 해 줄'},
  {'duration': 5.96, 'start': 1336.24, 'text': '거고. 음.'},
  {'duration': 5.04, 'start': 1339.4, 'text': '자, 여기서 저희가 클래스 네임 하나'},
  {'duration': 3.599, 'start': 1342.2, 'text': '돌려주고. 자, 마진을 살짝 줄'},
  {'duration': 3.96, 'start': 1344.44, 'text': '거고요. 아, 마진 안 줘도 될 거'},
  {'duration': 7.12, 'start': 1345.799, 'text': '같네요. 위에 없으니까. 그리드 콜스'},
  {'duration': 6.6, 'start': 1348.4, 'text': '1 갭 6 SM 그리드 콜스 2,'},
  {'duration': 4.88, 'start': 1352.919, 'text': 'MD 그리드'},
  {'duration': 4.919, 'start': 1355.0, 'text': '콜스 3 이렇게 좀 줄 거고요. 자,'},
  {'duration': 4.88, 'start': 1357.799, 'text': '그다음에 여기서 이제 무비스를'},
  {'duration': 5.161, 'start': 1359.919, 'text': '매핑하면 되겠죠? 그리고 무비를 받아'},
  {'duration': 3.921, 'start': 1362.679, 'text': '가지고음 여기서 무비 카드도 하나'},
  {'duration': 4.56, 'start': 1365.08, 'text': '만들어 주면 좋을 거 같아요. 그래서'},
  {'duration': 5.84, 'start': 1366.6, 'text': '얘는 키는 무비. 아이id겠고요.'},
  {'duration': 4.44, 'start': 1369.64, 'text': '그다음에 무비를 무비 이렇게 전달해'},
  {'duration': 5.4, 'start': 1372.44, 'text': '주면 될 거 같고. 자, 무비 카드가'},
  {'duration': 6.64, 'start': 1374.08, 'text': '없기 때문에 저희가 여기서 무비'},
  {'duration': 4.92, 'start': 1377.84, 'text': '카드 이렇게 그리고 무비 카드를 하나'},
  {'duration': 4.439, 'start': 1380.72, 'text': '만들어 줄 거고. 자, 여기 같은'},
  {'duration': 5.08, 'start': 1382.76, 'text': '경우에는 일단은'},
  {'duration': 4.841, 'start': 1385.159, 'text': '저희가 음, 무비 카드 스타일링을'},
  {'duration': 7.28, 'start': 1387.84, 'text': '조금 어떻게'},
  {'duration': 5.12, 'start': 1390.0, 'text': '할지 고민을 해 보긴 해야 한데'},
  {'duration': 6.359, 'start': 1397.2, 'text': '한번 인터페이스 무비 카드 프롭스'},
  {'duration': 3.36, 'start': 1401.919, 'text': '이렇게 해 준 다음에 자, 얘는'},
  {'duration': 4.641, 'start': 1403.559, 'text': '결국에는 무비를 받아 가지고 얘가'},
  {'duration': 4.841, 'start': 1405.279, 'text': '그냥 무비가 되겠죠. 그다음에 자'},
  {'duration': 4.479, 'start': 1408.2, 'text': '여기서 저희가'},
  {'duration': 5.439, 'start': 1410.12, 'text': '무비는 무비 카드 프로스 이렇게'},
  {'duration': 5.0, 'start': 1412.679, 'text': '해주면은'},
  {'duration': 3.521, 'start': 1415.559, 'text': '이제 얘를 갖고 조금 꾸며 주면 될'},
  {'duration': 4.48, 'start': 1417.679, 'text': '거 같기는'},
  {'duration': 5.199, 'start': 1419.08, 'text': '하는데 일단은 저희가 이거를 보여'},
  {'duration': 5.4, 'start': 1422.159, 'text': '주기 위해서는 이미지가 필요해요.'},
  {'duration': 7.041, 'start': 1424.279, 'text': '그래서 이미지가 이거 맞는 거 같죠?'},
  {'duration': 3.761, 'start': 1427.559, 'text': '코파일러시 추천하는 거.'},
  {'duration': 5.919, 'start': 1432.24, 'text': '그리고 한번 컨스트 백지도 한번 해'},
  {'duration': 5.319, 'start': 1435.24, 'text': '볼게요. 이미지가 안 보일 때'},
  {'duration': 4.801, 'start': 1438.159, 'text': '처리하면은 저희가 따로 뭔가 없기'},
  {'duration': 4.641, 'start': 1440.559, 'text': '때문에 이렇게 하면은 얘가 백'},
  {'duration': 7.52, 'start': 1442.96, 'text': '이미지가 있을까요?'},
  {'duration': 5.28, 'start': 1445.2, 'text': '없네요. 그러면은 500 *'},
  {'duration': 4.0, 'start': 1451.0, 'text': '750에 하면은'},
  {'duration': 4.24, 'start': 1455.039, 'text': '얘가 없네요. 그러면은'},
  {'duration': 4.359, 'start': 1460.44, 'text': '백 이미지 URL 이렇게 하나 쳐'},
  {'duration': 3.609, 'start': 1466.41, 'text': '[음악]'},
  {'duration': 4.959, 'start': 1470.32, 'text': '가지고음 없앨 때 이미지를 조금 하나'},
  {'duration': 6.079, 'start': 1473.08, 'text': '놓고 싶기는'},
  {'duration': 6.88, 'start': 1475.279, 'text': '한데 없네요. 그냥 이거'},
  {'duration': 3.0, 'start': 1479.159, 'text': '다.'},
  {'duration': 6.16, 'start': 1482.6, 'text': '음. 이게 아마 원래 있었던 거 같긴'},
  {'duration': 7.081, 'start': 1485.919, 'text': '한데'},
  {'duration': 8.68, 'start': 1488.76, 'text': '왜 없앨까요? 자, 복사를'},
  {'duration': 8.159, 'start': 1493.0, 'text': '해서 비아 플레이스 홀더 그래서'},
  {'duration': 6.88, 'start': 1497.44, 'text': '임시 이미지 코딩스 이렇게 해서 아,'},
  {'duration': 5.921, 'start': 1501.159, 'text': '이거네요. 이거 복사해서'},
  {'duration': 4.44, 'start': 1504.32, 'text': '임시 이미지 없는 경우 처리를 한번'},
  {'duration': 4.68, 'start': 1507.08, 'text': '이렇게 한번 해 줘 보겠습니다.'},
  {'duration': 3.0, 'start': 1508.76, 'text': '그러면은음'},
  {'duration': 5.041, 'start': 1514.559, 'text': '뭔가 조금 에러가 있는 거 같기는'},
  {'duration': 3.64, 'start': 1517.6, 'text': '한데 자 일단은 뭐 여러분들이 이거'},
  {'duration': 3.439, 'start': 1519.6, 'text': '이미지 이거 저장하셔 가지고 사실은'},
  {'duration': 3.36, 'start': 1521.24, 'text': '하시면 되기는 하거든요. 이거'},
  {'duration': 3.24, 'start': 1523.039, 'text': '저장해서 쓰세요. 여러분들 같은'},
  {'duration': 4.28, 'start': 1524.6, 'text': '경우에는 일단은 빨리 하는게 더'},
  {'duration': 4.201, 'start': 1526.279, 'text': '중요하니까 한번 저는 일단은 이렇게'},
  {'duration': 3.76, 'start': 1528.88, 'text': '한번 해 보겠습니다. 자 이렇게 하신'},
